id_sesion,id_jugador,id_juego,fecha_inicio,fecha_fin,duracion
19314,1314,79,2025-03-28 09:14:00,2025-03-28 10:02:00,0 days 00:48:00
19315,2683,173,2025-04-25 22:34:00,2025-04-26 00:25:00,0 days 01:51:00
19316,498,44,2025-04-24 05:05:00,2025-04-24 05:53:00,0 days 00:48:00
19317,363,54,2025-04-21 02:54:00,2025-04-21 05:40:00,0 days 02:46:00
19318,2411,59,2025-05-24 20:30:00,2025-05-24 21:55:00,0 days 01:25:00
19319,2567,226,2025-04-11 03:35:00,2025-04-11 04:23:00,0 days 00:48:00
19320,215,56,2025-04-11 15:25:00,2025-04-11 17:31:00,0 days 02:06:00
19321,2152,271,2025-06-21 08:36:00,2025-06-21 10:14:00,0 days 01:38:00
19322,848,142,2025-05-05 19:05:00,2025-05-05 21:59:00,0 days 02:54:00
19323,1138,99999,2025-05-03 17:38:00,2025-05-03 19:47:00,0 days 02:09:00
19324,1617,88,2025-04-22 12:33:00,2025-04-22 14:23:00,0 days 01:50:00
19325,2190,223,2025-05-23 20:28:00,2025-05-23 22:54:00,0 days 02:26:00
19326,2691,296,2025-06-14 06:16:00,2025-06-14 09:02:00,0 days 02:46:00
19327,3663,221,2025-04-13 20:46:00,2025-04-13 22:34:00,0 days 01:48:00
19328,693,106,2025-05-12 12:03:00,2025-05-12 12:08:00,0 days 00:05:00
19329,1587,228,2025-05-20 13:25:00,2025-05-20 13:45:00,0 days 00:20:00
19330,4133,99999,2025-06-06 05:45:00,2025-06-06 07:23:00,0 days 01:38:00
19331,3683,37,2025-04-12 14:53:00,2025-04-12 17:25:00,0 days 02:32:00
19332,3458,265,2025-05-02 07:49:00,2025-05-02 08:02:00,0 days 00:13:00
19336,3227,322,2025-05-12 03:05:00,2025-05-12 04:51:00,0 days 01:46:00
19337,1497,206,2025-04-26 01:55:00,2025-04-26 03:06:00,0 days 01:11:00
19338,4832,136,2025-04-26 17:54:00,2025-04-26 19:59:00,0 days 02:05:00
19339,3757,259,2025-06-09 06:17:00,2025-06-09 08:40:00,0 days 02:23:00
19340,3337,139,2025-03-31 18:20:00,2025-03-31 20:09:00,0 days 01:49:00
19341,2585,196,2025-06-13 07:05:00,2025-06-13 09:11:00,0 days 02:06:00
19342,735,344,2025-04-11 09:55:00,2025-04-11 12:50:00,0 days 02:55:00
19343,1677,294,2025-04-27 19:00:00,2025-04-27 20:58:00,0 days 01:58:00
19345,1197,292,2025-04-23 12:01:00,2025-04-23 12:43:00,0 days 00:42:00
19346,3261,319,2025-04-19 19:09:00,2025-04-19 20:39:00,0 days 01:30:00
19347,4045,165,2025-06-20 22:50:00,2025-06-20 23:57:00,0 days 01:07:00
19348,171,47,2025-04-30 01:47:00,2025-04-30 02:27:00,0 days 00:40:00
19349,2679,129,2025-05-12 18:08:00,2025-05-12 20:22:00,0 days 02:14:00
19350,207,340,2025-06-06 19:29:00,2025-06-06 19:34:00,0 days 00:05:00
19351,4201,320,2025-04-19 05:19:00,2025-04-19 05:53:00,0 days 00:34:00
19352,3314,327,2025-04-14 18:32:00,2025-04-14 21:19:00,0 days 02:47:00
19353,1094,144,2025-05-31 01:11:00,2025-05-31 01:53:00,0 days 00:42:00
19354,99999,67,2025-04-25 01:13:00,2025-04-25 03:32:00,0 days 02:19:00
19356,2700,169,2025-03-30 12:46:00,2025-03-30 13:19:00,0 days 00:33:00
19357,2309,251,2025-04-28 22:28:00,2025-04-29 00:11:00,0 days 01:43:00
19358,1628,178,2025-04-06 23:00:00,2025-04-07 01:34:00,0 days 02:34:00
19359,1753,86,2025-04-15 13:01:00,2025-04-15 14:21:00,0 days 01:20:00
19361,2859,54,2025-06-02 12:33:00,2025-06-02 15:16:00,0 days 02:43:00
19362,2627,349,2025-04-27 23:51:00,2025-04-28 00:01:00,0 days 00:10:00
19363,540,207,2025-06-21 12:28:00,2025-06-21 13:10:00,0 days 00:42:00
19364,931,251,2025-04-02 14:54:00,2025-04-02 16:22:00,0 days 01:28:00
19365,2234,136,2025-06-11 06:52:00,2025-06-11 07:32:00,0 days 00:40:00
19366,3048,107,2025-04-10 23:45:00,2025-04-11 02:44:00,0 days 02:59:00
19367,1305,210,2025-05-20 12:23:00,2025-05-20 12:36:00,0 days 00:13:00
19368,2237,78,2025-04-04 11:38:00,2025-04-04 14:29:00,0 days 02:51:00
19369,3090,187,2025-05-17 07:46:00,2025-05-17 09:08:00,0 days 01:22:00
19370,99999,5,2025-03-27 01:51:00,2025-03-27 04:35:00,0 days 02:44:00
19371,4923,165,2025-04-22 03:08:00,2025-04-22 06:00:00,0 days 02:52:00
19372,594,159,2025-06-21 04:34:00,2025-06-21 05:52:00,0 days 01:18:00
19375,2971,111,2025-06-07 01:20:00,2025-06-07 01:51:00,0 days 00:31:00
19376,3098,142,2025-05-30 01:23:00,2025-05-30 02:57:00,0 days 01:34:00
19377,2514,255,2025-05-13 15:10:00,2025-05-13 18:02:00,0 days 02:52:00
19381,3528,257,2025-05-16 00:42:00,2025-05-16 01:55:00,0 days 01:13:00
19382,2339,85,2025-05-03 20:53:00,2025-05-03 22:11:00,0 days 01:18:00
19383,235,339,2025-04-26 04:53:00,2025-04-26 06:26:00,0 days 01:33:00
19384,3770,290,2025-04-22 17:55:00,2025-04-22 18:48:00,0 days 00:53:00
19385,3043,56,2025-04-20 15:12:00,2025-04-20 16:11:00,0 days 00:59:00
19386,2156,26,2025-04-04 19:17:00,2025-04-04 20:47:00,0 days 01:30:00
19387,1790,76,2025-06-18 08:14:00,2025-06-18 09:00:00,0 days 00:46:00
19388,2970,258,2025-06-16 02:14:00,2025-06-16 04:19:00,0 days 02:05:00
19389,2922,180,2025-05-08 10:22:00,2025-05-08 12:40:00,0 days 02:18:00
19390,3982,43,2025-05-22 01:19:00,2025-05-22 02:40:00,0 days 01:21:00
19391,618,55,2025-04-29 21:37:00,2025-04-29 21:44:00,0 days 00:07:00
19394,3010,74,2025-04-03 08:49:00,2025-04-03 09:51:00,0 days 01:02:00
19395,1671,178,2025-05-23 11:00:00,2025-05-23 12:13:00,0 days 01:13:00
19396,2169,257,2025-04-30 22:12:00,2025-05-01 00:55:00,0 days 02:43:00
19397,4900,31,2025-04-15 14:14:00,2025-04-15 16:51:00,0 days 02:37:00
19398,3941,206,2025-06-05 11:40:00,2025-06-05 13:27:00,0 days 01:47:00
19399,2185,271,2025-06-07 08:48:00,2025-06-07 10:00:00,0 days 01:12:00
19400,1291,171,2025-05-06 11:51:00,2025-05-06 12:17:00,0 days 00:26:00
19401,3760,30,2025-06-08 13:43:00,2025-06-08 15:11:00,0 days 01:28:00
19402,1269,73,2025-05-24 01:58:00,2025-05-24 04:13:00,0 days 02:15:00
19403,2127,322,2025-05-30 17:12:00,2025-05-30 18:52:00,0 days 01:40:00
19404,1225,155,2025-05-22 10:04:00,2025-05-22 11:53:00,0 days 01:49:00
19405,1434,329,2025-03-28 07:59:00,2025-03-28 09:43:00,0 days 01:44:00
19406,99999,14,2025-05-23 16:03:00,2025-05-23 17:11:00,0 days 01:08:00
19407,4255,146,2025-05-08 14:00:00,2025-05-08 16:09:00,0 days 02:09:00
19408,783,66,2025-05-20 12:04:00,2025-05-20 12:04:00,0 days 00:00:00
19409,3314,262,2025-06-17 18:45:00,2025-06-17 21:10:00,0 days 02:25:00
19410,1833,162,2025-03-27 13:02:00,2025-03-27 13:04:00,0 days 00:02:00
19411,4052,320,2025-04-12 19:37:00,2025-04-12 20:34:00,0 days 00:57:00
19412,2151,238,2025-05-30 23:42:00,2025-05-31 00:44:00,0 days 01:02:00
19413,551,6,2025-04-23 13:23:00,2025-04-23 16:21:00,0 days 02:58:00
19414,1080,102,2025-05-09 03:49:00,2025-05-09 06:39:00,0 days 02:50:00
19415,102,240,2025-06-11 02:49:00,2025-06-11 05:35:00,0 days 02:46:00
19416,1640,41,2025-04-01 06:17:00,2025-04-01 09:07:00,0 days 02:50:00
19418,2836,350,2025-03-29 02:14:00,2025-03-29 03:51:00,0 days 01:37:00
19419,3571,48,2025-04-19 13:23:00,2025-04-19 13:32:00,0 days 00:09:00
19420,2827,345,2025-05-08 00:13:00,2025-05-08 02:25:00,0 days 02:12:00
19421,3076,99999,2025-04-04 22:11:00,2025-04-05 00:41:00,0 days 02:30:00
19422,3854,99999,2025-05-30 21:03:00,2025-05-30 23:10:00,0 days 02:07:00
19423,4195,84,2025-05-01 06:32:00,2025-05-01 07:46:00,0 days 01:14:00
19424,1172,114,2025-06-06 20:27:00,2025-06-06 21:53:00,0 days 01:26:00
19425,438,349,2025-05-15 12:17:00,2025-05-15 13:55:00,0 days 01:38:00
19426,2860,59,2025-05-22 23:30:00,2025-05-22 23:47:00,0 days 00:17:00
19427,3325,99,2025-06-05 08:39:00,2025-06-05 09:53:00,0 days 01:14:00
19428,1352,167,2025-05-21 22:20:00,2025-05-21 23:26:00,0 days 01:06:00
19429,1406,98,2025-04-19 10:02:00,2025-04-19 11:47:00,0 days 01:45:00
19430,1322,334,2025-05-14 00:03:00,2025-05-14 02:25:00,0 days 02:22:00
19431,3985,59,2025-06-21 16:35:00,2025-06-21 17:27:00,0 days 00:52:00
19432,2973,261,2025-04-15 10:44:00,2025-04-15 13:10:00,0 days 02:26:00
19434,3312,315,2025-05-09 23:20:00,2025-05-10 01:41:00,0 days 02:21:00
19436,2432,161,2025-06-14 12:27:00,2025-06-14 12:54:00,0 days 00:27:00
19437,2309,154,2025-06-03 10:21:00,2025-06-03 11:28:00,0 days 01:07:00
19438,4393,294,2025-06-13 04:45:00,2025-06-13 05:16:00,0 days 00:31:00
19439,266,41,2025-06-01 17:48:00,2025-06-01 17:58:00,0 days 00:10:00
19440,1738,348,2025-05-06 09:03:00,2025-05-06 11:30:00,0 days 02:27:00
19441,4080,141,2025-04-11 23:10:00,2025-04-12 00:53:00,0 days 01:43:00
19442,2105,345,2025-03-24 12:16:00,2025-03-24 12:29:00,0 days 00:13:00
19443,2837,302,2025-03-31 06:57:00,2025-03-31 07:14:00,0 days 00:17:00
19445,4901,203,2025-04-02 22:51:00,2025-04-02 23:45:00,0 days 00:54:00
19446,502,237,2025-05-25 23:36:00,2025-05-26 02:06:00,0 days 02:30:00
19447,2288,131,2025-05-10 13:48:00,2025-05-10 15:24:00,0 days 01:36:00
19449,505,262,2025-06-07 19:10:00,2025-06-07 19:57:00,0 days 00:47:00
19450,477,45,2025-04-14 16:32:00,2025-04-14 18:23:00,0 days 01:51:00
19451,3880,64,2025-05-14 02:14:00,2025-05-14 03:27:00,0 days 01:13:00
19452,1940,293,2025-05-06 12:31:00,2025-05-06 13:00:00,0 days 00:29:00
19453,4957,107,2025-04-25 18:38:00,2025-04-25 19:21:00,0 days 00:43:00
19454,4687,35,2025-06-21 01:48:00,2025-06-21 02:57:00,0 days 01:09:00
19455,4153,38,2025-04-13 04:11:00,2025-04-13 05:02:00,0 days 00:51:00
19456,2480,14,2025-05-30 04:54:00,2025-05-30 06:25:00,0 days 01:31:00
19457,4872,331,2025-04-15 06:15:00,2025-04-15 08:10:00,0 days 01:55:00
19458,2371,232,2025-04-24 20:05:00,2025-04-24 21:54:00,0 days 01:49:00
19459,1123,171,2025-05-07 11:24:00,2025-05-07 12:48:00,0 days 01:24:00
19462,4913,285,2025-03-24 14:59:00,2025-03-24 15:36:00,0 days 00:37:00
19463,1213,261,2025-03-24 01:38:00,2025-03-24 01:45:00,0 days 00:07:00
19464,4306,133,2025-05-19 18:37:00,2025-05-19 21:14:00,0 days 02:37:00
19465,3986,37,2025-06-20 17:55:00,2025-06-20 20:46:00,0 days 02:51:00
19466,4254,56,2025-04-12 23:32:00,2025-04-13 01:23:00,0 days 01:51:00
19467,2033,39,2025-05-05 05:31:00,2025-05-05 06:43:00,0 days 01:12:00
19469,600,276,2025-05-27 21:02:00,2025-05-27 22:24:00,0 days 01:22:00
19470,4439,70,2025-04-15 13:37:00,2025-04-15 16:01:00,0 days 02:24:00
19472,1174,276,2025-05-24 18:10:00,2025-05-24 19:17:00,0 days 01:07:00
19474,3712,34,2025-06-10 18:38:00,2025-06-10 21:34:00,0 days 02:56:00
19476,208,149,2025-05-29 12:32:00,2025-05-29 14:26:00,0 days 01:54:00
19477,711,286,2025-04-14 20:00:00,2025-04-14 22:43:00,0 days 02:43:00
19478,210,252,2025-05-29 17:57:00,2025-05-29 19:21:00,0 days 01:24:00
19480,3378,336,2025-04-05 02:56:00,2025-04-05 02:57:00,0 days 00:01:00
19481,692,99999,2025-05-04 05:39:00,2025-05-04 06:24:00,0 days 00:45:00
19482,4003,116,2025-04-12 19:29:00,2025-04-12 22:15:00,0 days 02:46:00
19483,1970,41,2025-06-11 17:45:00,2025-06-11 19:41:00,0 days 01:56:00
19485,4364,115,2025-05-04 20:07:00,2025-05-04 20:35:00,0 days 00:28:00
19486,4428,298,2025-05-08 22:17:00,2025-05-08 22:36:00,0 days 00:19:00
19487,561,274,2025-03-27 17:54:00,2025-03-27 17:55:00,0 days 00:01:00
19488,3354,298,2025-04-12 14:28:00,2025-04-12 14:40:00,0 days 00:12:00
19489,3523,96,2025-04-24 12:45:00,2025-04-24 15:14:00,0 days 02:29:00
19490,3313,266,2025-06-07 16:27:00,2025-06-07 19:23:00,0 days 02:56:00
19491,3104,99999,2025-04-04 22:00:00,2025-04-04 22:51:00,0 days 00:51:00
19492,4168,279,2025-05-24 23:41:00,2025-05-25 01:45:00,0 days 02:04:00
19493,1839,153,2025-06-02 19:18:00,2025-06-02 20:33:00,0 days 01:15:00
19494,493,340,2025-06-10 03:19:00,2025-06-10 03:54:00,0 days 00:35:00
19495,4713,124,2025-04-05 08:21:00,2025-04-05 10:50:00,0 days 02:29:00
19496,4046,277,2025-04-04 12:23:00,2025-04-04 13:27:00,0 days 01:04:00
19497,3975,164,2025-06-01 17:41:00,2025-06-01 19:42:00,0 days 02:01:00
19498,4885,151,2025-06-12 12:32:00,2025-06-12 12:45:00,0 days 00:13:00
19499,2317,157,2025-04-22 14:50:00,2025-04-22 15:02:00,0 days 00:12:00
19500,4694,197,2025-04-29 02:55:00,2025-04-29 03:11:00,0 days 00:16:00
19501,1562,29,2025-03-29 22:14:00,2025-03-29 22:44:00,0 days 00:30:00
19502,4156,170,2025-05-29 23:48:00,2025-05-30 02:15:00,0 days 02:27:00
19503,3459,329,2025-06-21 09:55:00,2025-06-21 12:40:00,0 days 02:45:00
19506,111,133,2025-04-28 16:14:00,2025-04-28 17:52:00,0 days 01:38:00
19507,2528,181,2025-04-13 08:42:00,2025-04-13 09:08:00,0 days 00:26:00
19510,1386,120,2025-05-07 03:35:00,2025-05-07 05:12:00,0 days 01:37:00
19511,3621,287,2025-04-02 12:07:00,2025-04-02 12:52:00,0 days 00:45:00
19512,2713,2,2025-04-16 09:54:00,2025-04-16 10:51:00,0 days 00:57:00
19513,593,16,2025-04-07 21:30:00,2025-04-07 22:28:00,0 days 00:58:00
19514,4592,273,2025-06-14 04:16:00,2025-06-14 07:08:00,0 days 02:52:00
19515,1157,223,2025-06-08 13:21:00,2025-06-08 13:44:00,0 days 00:23:00
19516,911,273,2025-06-08 12:43:00,2025-06-08 13:09:00,0 days 00:26:00
19517,1183,234,2025-06-20 02:39:00,2025-06-20 03:30:00,0 days 00:51:00
19518,2933,71,2025-05-15 10:30:00,2025-05-15 11:00:00,0 days 00:30:00
19519,4041,105,2025-04-14 20:15:00,2025-04-14 22:04:00,0 days 01:49:00
19520,4228,189,2025-06-16 16:15:00,2025-06-16 19:11:00,0 days 02:56:00
19521,3357,222,2025-05-22 23:32:00,2025-05-22 23:53:00,0 days 00:21:00
19522,2598,195,2025-04-10 05:14:00,2025-04-10 06:12:00,0 days 00:58:00
19523,4915,28,2025-05-18 02:39:00,2025-05-18 04:41:00,0 days 02:02:00
19524,94,244,2025-05-01 05:46:00,2025-05-01 06:24:00,0 days 00:38:00
19526,1598,176,2025-06-07 22:39:00,2025-06-07 23:39:00,0 days 01:00:00
19527,3282,293,2025-04-05 09:50:00,2025-04-05 11:32:00,0 days 01:42:00
19528,3870,100,2025-06-16 01:34:00,2025-06-16 01:42:00,0 days 00:08:00
19529,899,213,2025-05-29 09:11:00,2025-05-29 11:16:00,0 days 02:05:00
19530,864,209,2025-05-31 20:22:00,2025-05-31 20:49:00,0 days 00:27:00
19532,563,274,2025-06-06 14:19:00,2025-06-06 14:37:00,0 days 00:18:00
19534,2067,306,2025-04-28 11:07:00,2025-04-28 12:26:00,0 days 01:19:00
19535,4799,141,2025-06-06 09:56:00,2025-06-06 10:23:00,0 days 00:27:00
19537,1017,121,2025-04-27 10:59:00,2025-04-27 11:22:00,0 days 00:23:00
19538,2088,213,2025-06-17 08:03:00,2025-06-17 09:04:00,0 days 01:01:00
19541,949,230,2025-04-01 21:16:00,2025-04-01 21:55:00,0 days 00:39:00
19543,71,81,2025-05-13 17:34:00,2025-05-13 18:23:00,0 days 00:49:00
19544,2583,209,2025-05-09 10:41:00,2025-05-09 12:35:00,0 days 01:54:00
19545,1428,209,2025-05-28 12:00:00,2025-05-28 14:50:00,0 days 02:50:00
19546,99999,243,2025-06-15 17:20:00,2025-06-15 17:30:00,0 days 00:10:00
19547,224,290,2025-05-26 18:16:00,2025-05-26 19:00:00,0 days 00:44:00
19548,557,54,2025-04-14 17:10:00,2025-04-14 18:49:00,0 days 01:39:00
19549,1340,12,2025-06-02 18:03:00,2025-06-02 18:19:00,0 days 00:16:00
19550,4146,71,2025-06-06 15:50:00,2025-06-06 16:19:00,0 days 00:29:00
19551,725,35,2025-04-28 09:58:00,2025-04-28 12:39:00,0 days 02:41:00
19552,4531,99999,2025-04-21 12:10:00,2025-04-21 14:01:00,0 days 01:51:00
19553,486,205,2025-04-17 00:22:00,2025-04-17 02:13:00,0 days 01:51:00
19554,3029,14,2025-04-25 19:07:00,2025-04-25 21:43:00,0 days 02:36:00
19555,71,240,2025-06-02 12:01:00,2025-06-02 12:50:00,0 days 00:49:00
19556,843,263,2025-04-23 23:14:00,2025-04-23 23:31:00,0 days 00:17:00
19557,4650,276,2025-05-22 21:19:00,2025-05-22 23:25:00,0 days 02:06:00
19558,92,232,2025-05-09 02:20:00,2025-05-09 03:16:00,0 days 00:56:00
19559,142,300,2025-04-16 12:52:00,2025-04-16 15:32:00,0 days 02:40:00
19560,2846,248,2025-06-20 17:40:00,2025-06-20 19:42:00,0 days 02:02:00
19561,4794,223,2025-06-13 05:13:00,2025-06-13 06:50:00,0 days 01:37:00
19562,404,347,2025-06-11 02:28:00,2025-06-11 02:41:00,0 days 00:13:00
19563,4803,69,2025-06-10 17:22:00,2025-06-10 20:02:00,0 days 02:40:00
19564,3038,259,2025-06-01 16:48:00,2025-06-01 18:59:00,0 days 02:11:00
19565,3689,170,2025-05-08 01:56:00,2025-05-08 04:03:00,0 days 02:07:00
19566,1072,108,2025-05-18 20:38:00,2025-05-18 22:37:00,0 days 01:59:00
19567,2026,19,2025-04-22 22:49:00,2025-04-22 23:05:00,0 days 00:16:00
19568,463,129,2025-05-11 20:36:00,2025-05-11 21:06:00,0 days 00:30:00
19569,4159,137,2025-06-11 15:56:00,2025-06-11 18:18:00,0 days 02:22:00
19571,3963,48,2025-06-13 16:34:00,2025-06-13 18:23:00,0 days 01:49:00
19572,4426,119,2025-05-16 02:15:00,2025-05-16 02:40:00,0 days 00:25:00
19573,4037,99999,2025-05-13 04:13:00,2025-05-13 04:32:00,0 days 00:19:00
19574,2642,275,2025-03-29 17:12:00,2025-03-29 18:38:00,0 days 01:26:00
19575,2622,117,2025-06-12 02:08:00,2025-06-12 04:26:00,0 days 02:18:00
19576,2387,190,2025-05-11 13:49:00,2025-05-11 16:49:00,0 days 03:00:00
19577,350,205,2025-04-10 01:16:00,2025-04-10 02:40:00,0 days 01:24:00
19579,485,7,2025-06-18 20:46:00,2025-06-18 23:12:00,0 days 02:26:00
19580,1952,80,2025-05-25 08:37:00,2025-05-25 09:10:00,0 days 00:33:00
19581,3374,128,2025-05-22 16:49:00,2025-05-22 19:20:00,0 days 02:31:00
19582,2448,135,2025-05-08 22:33:00,2025-05-08 23:58:00,0 days 01:25:00
19583,838,256,2025-04-18 08:35:00,2025-04-18 11:29:00,0 days 02:54:00
19584,1014,247,2025-04-09 10:13:00,2025-04-09 11:51:00,0 days 01:38:00
19586,705,153,2025-06-12 14:07:00,2025-06-12 15:22:00,0 days 01:15:00
19587,2526,167,2025-05-18 08:26:00,2025-05-18 10:06:00,0 days 01:40:00
19588,1655,159,2025-04-02 17:23:00,2025-04-02 19:22:00,0 days 01:59:00
19589,3351,87,2025-04-16 11:41:00,2025-04-16 12:53:00,0 days 01:12:00
19590,10,235,2025-06-10 15:57:00,2025-06-10 17:26:00,0 days 01:29:00
19591,2062,83,2025-05-27 18:14:00,2025-05-27 18:26:00,0 days 00:12:00
19592,762,135,2025-04-03 15:29:00,2025-04-03 15:55:00,0 days 00:26:00
19593,542,330,2025-05-12 13:02:00,2025-05-12 13:11:00,0 days 00:09:00
19594,4351,19,2025-06-18 15:42:00,2025-06-18 17:46:00,0 days 02:04:00
19595,4098,96,2025-06-14 12:58:00,2025-06-14 14:30:00,0 days 01:32:00
19597,1284,36,2025-06-12 00:41:00,2025-06-12 01:39:00,0 days 00:58:00
19598,2825,2,2025-06-13 01:47:00,2025-06-13 04:39:00,0 days 02:52:00
19599,4594,85,2025-04-12 11:16:00,2025-04-12 13:02:00,0 days 01:46:00
19600,4553,178,2025-06-09 21:14:00,2025-06-09 22:47:00,0 days 01:33:00
19603,1896,177,2025-03-30 03:19:00,2025-03-30 05:22:00,0 days 02:03:00
19605,4242,268,2025-05-26 10:56:00,2025-05-26 12:50:00,0 days 01:54:00
19606,4750,227,2025-04-24 23:06:00,2025-04-25 01:17:00,0 days 02:11:00
19607,2771,123,2025-05-21 09:10:00,2025-05-21 10:26:00,0 days 01:16:00
19608,3162,211,2025-06-16 08:33:00,2025-06-16 09:24:00,0 days 00:51:00
19609,2765,283,2025-05-14 07:30:00,2025-05-14 07:32:00,0 days 00:02:00
19610,4825,138,2025-05-03 22:23:00,2025-05-03 23:36:00,0 days 01:13:00
19611,2940,299,2025-05-19 15:17:00,2025-05-19 17:34:00,0 days 02:17:00
19612,1239,99,2025-04-11 00:59:00,2025-04-11 01:09:00,0 days 00:10:00
19613,4615,308,2025-04-05 23:09:00,2025-04-06 01:36:00,0 days 02:27:00
19614,1912,199,2025-06-20 01:40:00,2025-06-20 01:58:00,0 days 00:18:00
19615,2030,247,2025-05-17 11:21:00,2025-05-17 13:56:00,0 days 02:35:00
19616,4762,239,2025-04-29 04:35:00,2025-04-29 07:31:00,0 days 02:56:00
19617,2699,146,2025-06-12 21:05:00,2025-06-12 21:48:00,0 days 00:43:00
19618,4223,173,2025-04-04 01:27:00,2025-04-04 03:18:00,0 days 01:51:00
19619,3490,166,2025-06-18 23:18:00,2025-06-19 00:43:00,0 days 01:25:00
19620,3744,192,2025-05-18 09:22:00,2025-05-18 09:25:00,0 days 00:03:00
19621,3767,337,2025-05-30 16:37:00,2025-05-30 19:28:00,0 days 02:51:00
19622,1960,338,2025-05-12 18:55:00,2025-05-12 19:19:00,0 days 00:24:00
19623,160,311,2025-03-24 16:27:00,2025-03-24 19:10:00,0 days 02:43:00
19624,4942,246,2025-05-09 17:25:00,2025-05-09 19:40:00,0 days 02:15:00
19626,3019,206,2025-05-29 12:46:00,2025-05-29 14:36:00,0 days 01:50:00
19627,1491,344,2025-06-10 13:18:00,2025-06-10 13:29:00,0 days 00:11:00
19628,4247,26,2025-05-07 16:43:00,2025-05-07 18:56:00,0 days 02:13:00
19629,1775,279,2025-05-18 11:23:00,2025-05-18 11:59:00,0 days 00:36:00
19630,755,195,2025-06-08 15:30:00,2025-06-08 18:22:00,0 days 02:52:00
19631,553,99999,2025-03-25 12:53:00,2025-03-25 15:28:00,0 days 02:35:00
19632,3045,330,2025-06-04 12:37:00,2025-06-04 13:51:00,0 days 01:14:00
19633,412,55,2025-04-29 01:05:00,2025-04-29 01:37:00,0 days 00:32:00
19634,1596,76,2025-04-11 01:16:00,2025-04-11 02:48:00,0 days 01:32:00
19635,23,87,2025-04-17 10:27:00,2025-04-17 11:25:00,0 days 00:58:00
19636,1584,325,2025-05-24 19:18:00,2025-05-24 20:32:00,0 days 01:14:00
19637,4555,347,2025-03-28 09:37:00,2025-03-28 12:05:00,0 days 02:28:00
19638,432,67,2025-06-04 15:46:00,2025-06-04 16:11:00,0 days 00:25:00
19641,1505,28,2025-05-13 19:11:00,2025-05-13 20:05:00,0 days 00:54:00
19642,3072,152,2025-05-12 16:46:00,2025-05-12 17:22:00,0 days 00:36:00
19643,397,19,2025-04-30 12:42:00,2025-04-30 15:07:00,0 days 02:25:00
19644,2623,196,2025-05-16 22:24:00,2025-05-16 22:39:00,0 days 00:15:00
19646,726,149,2025-03-31 22:02:00,2025-03-31 22:28:00,0 days 00:26:00
19647,797,149,2025-05-18 21:31:00,2025-05-18 23:22:00,0 days 01:51:00
19648,1346,99999,2025-04-01 13:51:00,2025-04-01 14:05:00,0 days 00:14:00
19650,3159,146,2025-05-17 12:32:00,2025-05-17 14:57:00,0 days 02:25:00
19651,1418,192,2025-04-18 12:55:00,2025-04-18 14:06:00,0 days 01:11:00
19653,99999,181,2025-04-26 10:56:00,2025-04-26 11:54:00,0 days 00:58:00
19654,3952,72,2025-04-26 14:17:00,2025-04-26 16:14:00,0 days 01:57:00
19655,1424,318,2025-05-05 09:14:00,2025-05-05 12:02:00,0 days 02:48:00
19656,4080,222,2025-03-29 19:15:00,2025-03-29 22:01:00,0 days 02:46:00
19657,3485,90,2025-06-02 23:59:00,2025-06-03 02:44:00,0 days 02:45:00
19658,1752,164,2025-05-05 09:09:00,2025-05-05 09:51:00,0 days 00:42:00
19659,849,137,2025-04-29 00:20:00,2025-04-29 03:15:00,0 days 02:55:00
19660,4547,35,2025-06-03 18:48:00,2025-06-03 19:59:00,0 days 01:11:00
19661,4341,342,2025-05-28 15:52:00,2025-05-28 16:51:00,0 days 00:59:00
19662,4681,39,2025-04-07 19:36:00,2025-04-07 21:09:00,0 days 01:33:00
19663,3244,203,2025-05-19 03:55:00,2025-05-19 06:42:00,0 days 02:47:00
19664,3751,221,2025-04-14 03:08:00,2025-04-14 06:08:00,0 days 03:00:00
19665,3298,228,2025-04-30 10:15:00,2025-04-30 13:03:00,0 days 02:48:00
19666,3371,245,2025-06-14 06:55:00,2025-06-14 07:18:00,0 days 00:23:00
19667,2173,272,2025-06-19 06:03:00,2025-06-19 07:40:00,0 days 01:37:00
19668,703,347,2025-03-27 10:48:00,2025-03-27 13:34:00,0 days 02:46:00
19669,1877,82,2025-05-09 15:32:00,2025-05-09 17:01:00,0 days 01:29:00
19670,3985,233,2025-04-20 01:39:00,2025-04-20 04:35:00,0 days 02:56:00
19671,276,248,2025-05-09 06:34:00,2025-05-09 07:47:00,0 days 01:13:00
19672,2397,310,2025-06-01 01:36:00,2025-06-01 02:39:00,0 days 01:03:00
19673,758,122,2025-04-10 01:25:00,2025-04-10 02:25:00,0 days 01:00:00
19674,1289,36,2025-06-20 09:55:00,2025-06-20 12:30:00,0 days 02:35:00
19675,2608,103,2025-06-18 19:01:00,2025-06-18 19:35:00,0 days 00:34:00
19677,2040,124,2025-05-07 16:25:00,2025-05-07 17:42:00,0 days 01:17:00
19678,3120,121,2025-04-12 03:54:00,2025-04-12 06:33:00,0 days 02:39:00
19680,1775,100,2025-05-14 04:50:00,2025-05-14 05:56:00,0 days 01:06:00
19681,2415,110,2025-05-31 05:15:00,2025-05-31 05:32:00,0 days 00:17:00
19683,4765,224,2025-04-07 06:49:00,2025-04-07 09:24:00,0 days 02:35:00
19684,2157,46,2025-05-15 07:05:00,2025-05-15 07:19:00,0 days 00:14:00
